"","HomePlanet","CryoSleep","deck","num","side","Destination","Age","VIP","RoomService","FoodCourt","ShoppingMall","Spa","VRDeck","Transported"
"2824","Earth","1","G",480,"S","TRAPPIST-1e",21,"0",0,0,0,0,0,"0"
"2825","Mars","1","E",190,"P","PSO J318.5-22",17,"0",0,0,0,0,0,"1"
"2826","Mars","0","E",190,"P","TRAPPIST-1e",16,"0",995,0,6,48,0,"0"
"2827","Mars","1","E",200,"S","TRAPPIST-1e",25,"0",0,0,0,0,0,"0"
"2828","Europa","0","E",191,"P","TRAPPIST-1e",25,"0",1586,2342,947,1,276,"1"
"2829","Europa","0","B",17,"S","55 Cancri e",52,"0",0,2,0,10976,810,"0"
"2830","Earth","0","F",579,"S","TRAPPIST-1e",13,"0",578,77,0,306,5,"0"
"2831","Earth","0","F",637,"P","TRAPPIST-1e",37,"0",1086,0,0,41,0,"0"
"2832","Mars","0","F",581,"S","TRAPPIST-1e",13,"0",760,2,2,0,0,"0"
"2833","Mars","0","D",98,"S","TRAPPIST-1e",45,"0",3309,0,10,0,0,"0"
"2834","Mars","1","E",201,"S","TRAPPIST-1e",55,"0",0,0,0,0,0,"0"
"2835","Earth","0","F",638,"P","TRAPPIST-1e",22,"0",664,0,0,65,0,"0"
"2836","Earth","0","G",498,"P","TRAPPIST-1e",39,"0",0,0,0,1745,72,"0"
"2837","Mars","0","D",99,"S","TRAPPIST-1e",35,"0",741,0,31,0,36,"0"
"2838","Earth","1","G",499,"P","PSO J318.5-22",19,"0",0,0,0,0,0,"1"
"2839","Earth","1","G",499,"P","TRAPPIST-1e",7,"0",0,0,0,0,0,"1"
"2840","Earth","0","E",192,"P","TRAPPIST-1e",19,"0",1,0,0,450,254,"0"
"2841","Earth","1","G",482,"S","TRAPPIST-1e",21,"0",0,0,0,0,0,"1"
"2842","Europa","0","D",94,"P","55 Cancri e",37,"0",0,2065,1650,356,1,"1"
"2843","Earth","0","E",193,"P","TRAPPIST-1e",35,"0",1609,0,0,0,0,"0"
"2844","Earth","1","G",483,"S","TRAPPIST-1e",22,"0",0,0,0,0,0,"1"
"2845","Earth","0","G",500,"P","TRAPPIST-1e",62,"0",379,453,0,7,0,"0"
"2846","Earth","1","G",501,"P","TRAPPIST-1e",41,"0",0,0,0,0,0,"1"
"2847","Europa","1","B",113,"S","TRAPPIST-1e",16,"0",0,0,0,0,0,"1"
"2848","Europa","0","B",113,"S","TRAPPIST-1e",26,"0",0,53,8,21,6023,"0"
"2849","Mars","1","F",640,"P","TRAPPIST-1e",36,"0",0,0,0,0,0,"1"
"2850","Earth","1","G",502,"P","PSO J318.5-22",37,"0",0,0,0,0,0,"1"
"2851","Earth","0","F",642,"P","55 Cancri e",22,"0",35,0,36,581,0,"0"
"2852","Earth","0","F",584,"S","TRAPPIST-1e",40,"0",0,0,0,822,2,"0"
"2853","Europa","0","C",118,"S","55 Cancri e",50,"0",0,1547,0,1784,1,"1"
"2854","Europa","1","C",118,"S","TRAPPIST-1e",57,"0",0,0,0,0,0,"1"
"2855","Earth","0","G",503,"P","PSO J318.5-22",15,"0",1,30,1793,0,0,"1"
"2856","Europa","0","D",100,"S","55 Cancri e",23,"0",0,587,0,1497,1014,"0"
"2857","Mars","1","D",101,"S","55 Cancri e",60,"0",0,0,0,0,0,"1"
"2858","Earth","0","G",504,"P","TRAPPIST-1e",73,"0",0,0,0,153,556,"0"
"2859","Earth","1","G",505,"P","TRAPPIST-1e",35,"0",0,0,0,0,0,"1"
"2860","Europa","0","A",25,"P","TRAPPIST-1e",28,"0",0,0,0,0,0,"0"
"2861","Europa","0","B",115,"S","TRAPPIST-1e",27,"1",0,6013,0,820,31,"1"
"2862","Europa","0","B",31,"P","TRAPPIST-1e",14,"0",0,946,0,7860,384,"0"
"2863","Europa","1","D",102,"S","TRAPPIST-1e",26,"0",0,0,0,0,0,"1"
"2864","Earth","0","G",506,"P","TRAPPIST-1e",22,"0",0,0,102,43,700,"0"
"2865","Mars","0","E",194,"P","55 Cancri e",22,"0",2229,0,1349,121,0,"1"
"2866","Mars","0","F",585,"S","PSO J318.5-22",71,"0",924,1284,10,9,0,"0"
"2867","Mars","0","D",103,"S","55 Cancri e",25,"0",5,1,633,0,188,"1"
"2868","Mars","1","E",203,"S","TRAPPIST-1e",27,"0",0,0,0,0,0,"1"
"2869","Earth","0","G",485,"S","TRAPPIST-1e",1,"0",0,0,0,0,0,"0"
"2870","Earth","0","F",586,"S","TRAPPIST-1e",52,"0",809,0,0,0,0,"1"
"2871","Earth","1","G",485,"S","TRAPPIST-1e",0,"0",0,0,0,0,0,"1"
"2872","Europa","1","B",101,"P","55 Cancri e",30,"0",0,0,0,0,0,"1"
"2873","Europa","0","B",102,"P","TRAPPIST-1e",52,"1",0,7452,0,1158,7979,"0"
"2874","Earth","0","G",507,"P","TRAPPIST-1e",12,"0",0,0,0,0,0,"1"
"2875","Earth","1","G",507,"P","TRAPPIST-1e",22,"0",0,0,0,0,0,"1"
"2876","Earth","0","G",509,"P","TRAPPIST-1e",24,"0",520,0,0,195,0,"1"
"2877","Mars","0","D",95,"P","TRAPPIST-1e",22,"0",1173,0,0,9,0,"0"
"2878","Earth","1","G",488,"S","PSO J318.5-22",15,"0",0,0,0,0,0,"0"
"2879","Mars","1","D",96,"P","TRAPPIST-1e",21,"0",0,0,0,0,0,"1"
"2880","Mars","1","D",96,"P","55 Cancri e",56,"0",0,0,0,0,0,"1"
"2881","Mars","0","D",97,"P","TRAPPIST-1e",50,"0",1598,0,155,26,0,"0"
"2882","Earth","0","F",645,"P","TRAPPIST-1e",20,"0",127,0,656,0,21,"0"
"2883","Earth","0","F",646,"P","TRAPPIST-1e",32,"0",0,0,47,857,23,"0"
"2884","Earth","1","G",510,"P","TRAPPIST-1e",28,"0",0,0,0,0,0,"0"
"2885","Earth","0","G",490,"S","TRAPPIST-1e",74,"0",571,0,0,277,0,"0"
"2886","Mars","1","E",204,"S","TRAPPIST-1e",25,"0",0,0,0,0,0,"1"
"2887","Mars","0","E",204,"S","TRAPPIST-1e",31,"0",691,3,68,286,0,"0"
"2888","Earth","1","G",491,"S","PSO J318.5-22",6,"0",0,0,0,0,0,"1"
"2889","Earth","1","G",511,"P","TRAPPIST-1e",17,"0",0,0,0,0,0,"1"
"2890","Mars","1","F",648,"P","TRAPPIST-1e",12,"0",0,0,0,0,0,"1"
"2891","Mars","0","F",648,"P","TRAPPIST-1e",47,"0",1130,8,299,0,0,"1"
"2892","Mars","1","F",648,"P","TRAPPIST-1e",46,"0",0,0,0,0,0,"1"
"2893","Europa","0","B",116,"S","55 Cancri e",31,"0",139,4018,13,232,1140,"1"
"2894","Europa","0","B",116,"S","TRAPPIST-1e",36,"0",0,0,0,0,0,"1"
"2895","Earth","0","G",512,"P","55 Cancri e",15,"0",62,57,2646,1104,312,"0"
"2896","Mars","0","F",588,"S","TRAPPIST-1e",38,"0",886,0,618,0,0,"0"
"2897","Earth","1","G",492,"S","55 Cancri e",48,"0",0,0,0,0,0,"1"
"2898","Earth","1","G",492,"S","TRAPPIST-1e",21,"0",0,0,0,0,0,"1"
"2899","Earth","1","G",492,"S","TRAPPIST-1e",4,"0",0,0,0,0,0,"1"
"2900","Mars","1","F",649,"P","TRAPPIST-1e",31,"0",0,0,0,0,0,"1"
"2901","Earth","0","G",513,"P","PSO J318.5-22",31,"0",0,140,394,0,0,"0"
"2902","Europa","0","C",119,"S","PSO J318.5-22",62,"1",0,4513,0,85,1437,"1"
"2903","Earth","1","G",514,"P","TRAPPIST-1e",29,"0",0,0,0,0,0,"1"
"2904","Earth","0","F",1694,"P","TRAPPIST-1e",30,"0",0,4,1604,678,1681,"0"
"2905","Mars","0","E",206,"S","TRAPPIST-1e",26,"0",912,0,43,0,0,"0"
"2906","Mars","0","F",591,"S","TRAPPIST-1e",43,"0",33,1117,59,0,16,"0"
"2907","Mars","0","F",591,"S","TRAPPIST-1e",32,"0",1087,0,71,0,0,"0"
"2908","Mars","1","F",592,"S","55 Cancri e",24,"0",0,0,0,0,0,"1"
"2909","Mars","1","F",652,"P","TRAPPIST-1e",49,"0",0,0,0,0,0,"1"
"2910","Earth","0","F",594,"S","TRAPPIST-1e",21,"0",17,427,31,257,0,"1"
"2911","Earth","0","G",494,"S","TRAPPIST-1e",18,"0",0,730,79,0,0,"1"
"2912","Earth","1","G",494,"S","TRAPPIST-1e",18,"0",0,0,0,0,0,"1"
"2913","Earth","1","G",496,"S","TRAPPIST-1e",14,"0",0,0,0,0,0,"0"
"2914","Mars","0","D",100,"P","TRAPPIST-1e",21,"0",1507,16,3,2,1196,"0"
"2915","Mars","1","F",654,"P","55 Cancri e",25,"0",0,0,0,0,0,"1"
"2916","Europa","0","E",208,"S","55 Cancri e",56,"0",0,323,971,58,4240,"0"
"2917","Earth","0","G",500,"S","TRAPPIST-1e",0,"0",0,0,0,0,0,"1"
"2918","Earth","0","F",596,"S","TRAPPIST-1e",55,"0",0,0,5,0,2409,"0"
"2919","Earth","1","G",500,"S","TRAPPIST-1e",14,"0",0,0,0,0,0,"0"
"2920","Mars","0","F",656,"P","TRAPPIST-1e",13,"0",1007,0,142,295,0,"0"
"2921","Mars","0","F",656,"P","55 Cancri e",43,"0",4,0,1834,1,66,"0"
"2922","Earth","1","G",516,"P","TRAPPIST-1e",39,"0",0,0,0,0,0,"0"
"2923","Mars","1","F",657,"P","TRAPPIST-1e",4,"0",0,0,0,0,0,"1"
"2924","Earth","0","F",658,"P","TRAPPIST-1e",24,"0",0,7,548,4,0,"1"
"2925","Earth","0","F",598,"S","TRAPPIST-1e",26,"0",207,350,74,0,3,"1"
"2926","Earth","1","G",502,"S","55 Cancri e",22,"0",0,0,0,0,0,"1"
"2927","Earth","0","F",659,"P","TRAPPIST-1e",26,"0",0,0,1352,5,0,"0"
"2928","Mars","0","D",101,"P","PSO J318.5-22",19,"0",155,0,1632,3,0,"1"
"2929","Mars","1","F",660,"P","TRAPPIST-1e",38,"0",0,0,0,0,0,"1"
"2930","Europa","1","B",104,"P","55 Cancri e",38,"0",0,0,0,0,0,"1"
"2931","Europa","0","E",196,"P","TRAPPIST-1e",77,"0",0,9032,0,128,1464,"1"
"2932","Earth","0","F",599,"S","55 Cancri e",28,"0",2840,0,0,0,0,"0"
"2933","Earth","0","F",663,"P","TRAPPIST-1e",22,"0",1252,1,379,0,336,"0"
"2934","Earth","0","E",197,"P","TRAPPIST-1e",20,"0",4,353,193,241,0,"0"
"2935","Earth","0","F",600,"S","TRAPPIST-1e",18,"0",0,0,699,0,0,"1"
"2936","Europa","0","B",117,"S","55 Cancri e",10,"0",0,0,0,0,0,"1"
"2937","Europa","1","B",117,"S","55 Cancri e",34,"0",0,0,0,0,0,"1"
"2938","Earth","0","F",601,"S","TRAPPIST-1e",43,"0",0,788,0,0,1191,"0"
"2939","Mars","1","E",209,"S","55 Cancri e",31,"0",0,0,0,0,0,"0"
"2940","Mars","1","D",102,"P","55 Cancri e",40,"0",0,0,0,0,0,"1"
"2941","Mars","0","D",102,"P","TRAPPIST-1e",25,"0",1299,0,0,0,0,"0"
"2942","Mars","1","F",603,"S","TRAPPIST-1e",68,"0",0,0,0,0,0,"1"
"2943","Earth","0","F",665,"P","TRAPPIST-1e",20,"0",0,0,147,898,0,"0"
"2944","Mars","0","F",666,"P","TRAPPIST-1e",27,"1",309,0,849,0,0,"1"
"2945","Earth","0","G",505,"S","TRAPPIST-1e",1,"0",0,0,0,0,0,"0"
"2946","Earth","0","G",505,"S","PSO J318.5-22",60,"0",0,31,6,223,356,"0"
"2947","Earth","0","G",505,"S","55 Cancri e",28,"0",0,0,675,31,0,"1"
"2948","Earth","0","G",505,"S","PSO J318.5-22",11,"0",0,0,0,0,0,"0"
"2949","Earth","0","F",455,"S","55 Cancri e",0,"0",0,0,0,0,0,"0"
"2950","Earth","1","G",505,"S","TRAPPIST-1e",9,"0",0,0,0,0,0,"0"
"2951","Mars","0","F",667,"P","TRAPPIST-1e",38,"0",1046,0,1553,0,0,"0"
"2952","Earth","0","F",668,"P","55 Cancri e",18,"0",0,0,30,588,0,"0"
"2953","Earth","0","F",669,"P","TRAPPIST-1e",40,"0",4,11,669,0,773,"0"
"2954","Earth","0","F",670,"P","TRAPPIST-1e",21,"0",330,11,0,0,398,"0"
"2955","Earth","1","G",506,"S","TRAPPIST-1e",24,"0",0,0,0,0,0,"0"
"2956","Europa","0","A",27,"P","TRAPPIST-1e",26,"0",3,1653,7,227,1457,"0"
"2957","Europa","0","A",27,"P","TRAPPIST-1e",47,"0",3865,3810,0,12,196,"0"
"2958","Europa","0","A",27,"P","TRAPPIST-1e",46,"0",0,131,0,8873,469,"0"
"2959","Earth","1","G",507,"S","55 Cancri e",55,"0",0,0,0,0,0,"1"
"2960","Earth","0","G",520,"P","TRAPPIST-1e",50,"0",293,0,21,573,0,"0"
"2961","Mars","1","F",672,"P","TRAPPIST-1e",10,"0",0,0,0,0,0,"1"
"2962","Europa","0","E",211,"S","55 Cancri e",17,"0",454,19,0,2956,3219,"0"
"2963","Europa","0","E",211,"S","55 Cancri e",20,"0",11,596,0,3583,266,"0"
"2964","Europa","0","E",211,"S","TRAPPIST-1e",37,"0",76,2804,0,1287,1229,"0"
"2965","Earth","0","F",673,"P","TRAPPIST-1e",24,"0",11,0,9,2645,2,"0"
"2966","Earth","0","G",521,"P","55 Cancri e",43,"0",511,233,298,0,144,"0"
"2967","Earth","0","G",521,"P","TRAPPIST-1e",0,"0",0,0,0,0,0,"0"
"2968","Earth","0","E",212,"S","TRAPPIST-1e",24,"0",180,264,0,1225,0,"0"
"2969","Mars","0","D",103,"P","TRAPPIST-1e",22,"0",715,0,726,325,0,"0"
"2970","Earth","1","G",508,"S","TRAPPIST-1e",14,"0",0,0,0,0,0,"1"
"2971","Earth","1","G",509,"S","TRAPPIST-1e",3,"0",0,0,0,0,0,"1"
"2972","Earth","1","G",509,"S","55 Cancri e",22,"0",0,0,0,0,0,"1"
"2973","Earth","0","E",213,"S","TRAPPIST-1e",23,"0",0,1573,0,36,0,"1"
"2974","Mars","0","E",198,"P","TRAPPIST-1e",56,"0",324,574,116,0,0,"0"
"2975","Earth","0","F",606,"S","TRAPPIST-1e",36,"0",5,623,88,5,1,"1"
"2976","Earth","0","F",606,"S","55 Cancri e",58,"0",52,0,5,517,0,"0"
"2977","Earth","0","G",510,"S","TRAPPIST-1e",1,"0",0,0,0,0,0,"0"
"2978","Mars","1","E",214,"S","TRAPPIST-1e",39,"0",0,0,0,0,0,"0"
"2979","Earth","0","G",522,"P","TRAPPIST-1e",33,"0",0,0,75,709,0,"0"
"2980","Earth","0","G",511,"S","PSO J318.5-22",19,"0",0,0,616,0,0,"0"
"2981","Earth","0","G",523,"P","TRAPPIST-1e",18,"0",16,0,799,0,37,"0"
"2982","Earth","0","F",607,"S","TRAPPIST-1e",33,"0",0,950,0,102,0,"1"
"2983","Europa","1","C",120,"S","55 Cancri e",17,"0",0,0,0,0,0,"1"
"2984","Europa","0","C",120,"S","TRAPPIST-1e",28,"0",0,3281,0,68,341,"1"
"2985","Earth","0","G",513,"S","TRAPPIST-1e",21,"0",63,15,407,397,0,"0"
"2986","Europa","0","B",118,"S","TRAPPIST-1e",45,"0",3,2344,1100,498,0,"1"
"2987","Mars","1","F",674,"P","TRAPPIST-1e",62,"0",0,0,0,0,0,"1"
"2988","Mars","1","F",609,"S","TRAPPIST-1e",43,"0",0,0,0,0,0,"1"
"2989","Earth","0","F",610,"S","TRAPPIST-1e",27,"0",158,0,1271,0,71,"0"
"2990","Earth","1","G",524,"P","55 Cancri e",1,"0",0,0,0,0,0,"1"
"2991","Earth","0","F",676,"P","TRAPPIST-1e",31,"0",593,540,238,0,77,"0"
"2992","Earth","0","E",200,"P","TRAPPIST-1e",18,"0",0,30,0,756,5,"0"
"2993","Mars","0","D",104,"P","TRAPPIST-1e",21,"0",1097,0,80,589,0,"0"
"2994","Mars","0","F",677,"P","TRAPPIST-1e",7,"0",0,0,0,0,0,"1"
"2995","Mars","0","D",104,"P","TRAPPIST-1e",22,"0",2646,0,599,117,0,"0"
"2996","Mars","1","E",215,"S","TRAPPIST-1e",26,"0",0,0,0,0,0,"0"
"2997","Earth","1","G",515,"S","TRAPPIST-1e",30,"0",0,0,0,0,0,"1"
"2998","Earth","0","E",216,"S","TRAPPIST-1e",17,"0",0,382,402,0,7,"0"
"2999","Earth","1","G",525,"P","TRAPPIST-1e",14,"0",0,0,0,0,0,"0"
"3000","Earth","0","G",516,"S","55 Cancri e",10,"0",0,0,0,0,0,"0"
"3001","Earth","0","E",202,"P","TRAPPIST-1e",25,"0",764,16,0,8,0,"0"
"3002","Earth","0","G",526,"P","TRAPPIST-1e",21,"0",0,0,0,0,0,"0"
"3003","Earth","0","F",613,"S","55 Cancri e",53,"0",8,0,236,0,2049,"0"
"3004","Earth","0","G",528,"P","TRAPPIST-1e",21,"0",0,0,687,46,20,"0"
"3005","Europa","0","C",121,"S","TRAPPIST-1e",28,"0",0,3315,0,594,85,"1"
"3006","Earth","1","G",517,"S","PSO J318.5-22",20,"0",0,0,0,0,0,"1"
"3007","Europa","1","E",217,"S","55 Cancri e",54,"0",0,0,0,0,0,"1"
"3008","Earth","1","G",529,"P","TRAPPIST-1e",9,"0",0,0,0,0,0,"0"
"3009","Earth","0","G",530,"P","TRAPPIST-1e",20,"0",508,0,1,1372,0,"0"
"3010","Earth","0","F",615,"S","TRAPPIST-1e",19,"0",0,165,0,699,0,"0"
"3011","Earth","0","F",681,"P","TRAPPIST-1e",32,"0",0,632,0,0,0,"0"
"3012","Mars","0","E",219,"S","TRAPPIST-1e",22,"0",0,0,0,0,0,"0"
"3013","Europa","0","C",122,"S","55 Cancri e",35,"0",74,5082,0,893,1937,"1"
"3014","Earth","0","G",531,"P","TRAPPIST-1e",26,"0",0,56,322,6,243,"1"
"3015","Earth","1","G",532,"P","TRAPPIST-1e",51,"0",0,0,0,0,0,"0"
"3016","Earth","0","G",532,"P","55 Cancri e",8,"0",0,0,0,0,0,"1"
"3017","Earth","0","G",518,"S","TRAPPIST-1e",40,"0",0,0,895,0,0,"1"
"3018","Earth","1","G",518,"S","55 Cancri e",2,"0",0,0,0,0,0,"1"
"3019","Earth","1","G",519,"S","PSO J318.5-22",19,"0",0,0,0,0,0,"0"
"3020","Earth","1","G",533,"P","TRAPPIST-1e",32,"0",0,0,0,0,0,"1"
"3021","Earth","0","G",533,"P","55 Cancri e",16,"0",1612,4,0,184,0,"0"
"3022","Earth","0","G",533,"P","TRAPPIST-1e",64,"0",0,0,16,733,159,"0"
"3023","Earth","0","F",617,"S","55 Cancri e",35,"0",256,0,341,35,0,"1"
"3024","Europa","0","A",29,"P","TRAPPIST-1e",33,"0",20,653,0,121,483,"0"
"3025","Europa","0","C",123,"S","55 Cancri e",9,"0",0,0,0,0,0,"1"
"3026","Europa","1","C",123,"S","TRAPPIST-1e",21,"0",0,0,0,0,0,"1"
"3027","Europa","1","C",123,"S","TRAPPIST-1e",28,"0",0,0,0,0,0,"1"
"3028","Europa","1","C",123,"S","TRAPPIST-1e",28,"0",0,0,0,0,0,"1"
"3029","Earth","1","G",534,"P","PSO J318.5-22",31,"0",0,0,0,0,0,"1"
"3030","Earth","0","F",684,"P","55 Cancri e",32,"0",1150,201,0,0,8,"0"
"3031","Europa","1","B",120,"S","55 Cancri e",43,"0",0,0,0,0,0,"1"
"3032","Europa","1","B",120,"S","TRAPPIST-1e",60,"0",0,0,0,0,0,"1"
"3033","Europa","0","B",120,"S","TRAPPIST-1e",43,"0",0,1440,0,85,150,"1"
"3034","Earth","0","F",619,"S","TRAPPIST-1e",43,"0",0,16,34,753,1,"0"
"3035","Earth","0","F",619,"S","TRAPPIST-1e",19,"0",64,0,453,174,6,"0"
"3036","Earth","0","G",521,"S","TRAPPIST-1e",21,"0",0,0,0,646,138,"0"
"3037","Earth","0","G",521,"S","TRAPPIST-1e",38,"0",0,0,0,846,0,"0"
"3038","Earth","1","G",535,"P","PSO J318.5-22",17,"0",0,0,0,0,0,"1"
"3039","Earth","1","G",535,"P","PSO J318.5-22",29,"0",0,0,0,0,0,"1"
"3040","Earth","0","G",522,"S","PSO J318.5-22",2,"0",0,0,0,0,0,"1"
"3041","Earth","0","G",1507,"S","TRAPPIST-1e",22,"0",718,2,50,0,0,"1"
"3042","Earth","0","F",621,"S","55 Cancri e",18,"0",0,49,14,625,0,"0"
"3043","Earth","1","G",536,"P","TRAPPIST-1e",16,"0",0,0,0,0,0,"1"
"3044","Europa","1","B",121,"S","TRAPPIST-1e",52,"0",0,0,0,0,0,"1"
"3045","Europa","0","C",178,"P","55 Cancri e",52,"0",13,6074,0,10385,299,"0"
"3046","Europa","1","B",121,"S","55 Cancri e",14,"0",0,0,0,0,0,"1"
"3047","Europa","0","B",121,"S","TRAPPIST-1e",25,"1",0,0,0,0,0,"1"
"3048","Europa","1","B",121,"S","TRAPPIST-1e",34,"0",0,0,0,0,0,"1"
"3049","Mars","0","F",623,"S","TRAPPIST-1e",20,"0",915,12,25,205,311,"1"
"3050","Earth","1","G",537,"P","PSO J318.5-22",28,"0",0,0,0,0,0,"1"
"3051","Earth","1","G",537,"P","TRAPPIST-1e",32,"0",0,0,0,0,0,"0"
"3052","Earth","0","G",538,"P","55 Cancri e",20,"0",2598,927,0,866,2,"0"
"3053","Earth","0","F",624,"S","55 Cancri e",44,"0",632,0,101,5,0,"1"
"3054","Earth","0","F",686,"P","TRAPPIST-1e",64,"0",313,782,8,0,0,"0"
"3055","Earth","0","F",687,"P","55 Cancri e",27,"0",0,0,775,127,0,"1"
"3056","Earth","1","G",524,"S","TRAPPIST-1e",24,"0",0,0,0,0,0,"0"
"3057","Mars","1","F",688,"P","55 Cancri e",38,"0",0,0,0,0,0,"1"
"3058","Mars","0","F",688,"P","TRAPPIST-1e",47,"0",378,0,117,1147,132,"0"
"3059","Earth","1","G",525,"S","55 Cancri e",8,"0",0,0,0,0,0,"1"
"3060","Earth","0","G",525,"S","TRAPPIST-1e",1,"0",0,0,0,0,0,"1"
"3061","Earth","0","G",525,"S","55 Cancri e",0,"0",0,0,0,0,0,"1"
"3062","Earth","1","G",525,"S","TRAPPIST-1e",20,"0",0,0,0,0,0,"1"
"3063","Europa","1","D",105,"P","TRAPPIST-1e",41,"0",0,0,0,0,0,"1"
"3064","Mars","1","D",106,"P","TRAPPIST-1e",35,"0",0,0,0,0,0,"0"
"3065","Mars","0","D",106,"P","55 Cancri e",31,"0",1065,13,150,36,0,"0"
"3066","Earth","0","F",690,"P","PSO J318.5-22",14,"0",0,43,504,125,0,"0"
"3067","Earth","0","G",539,"P","TRAPPIST-1e",25,"0",0,0,762,0,50,"0"
"3068","Europa","1","D",107,"P","TRAPPIST-1e",26,"0",0,0,0,0,0,"1"
"3069","Europa","0","E",221,"S","TRAPPIST-1e",26,"0",0,1638,0,476,226,"0"
"3070","Europa","0","E",203,"P","TRAPPIST-1e",30,"0",0,1076,0,3725,9,"0"
"3071","Europa","1","B",122,"S","55 Cancri e",49,"0",0,0,0,0,0,"1"
"3072","Earth","0","F",626,"S","TRAPPIST-1e",19,"0",260,0,238,139,8,"0"
"3073","Earth","0","F",627,"S","TRAPPIST-1e",15,"0",10,0,99,16,2031,"0"
"3074","Earth","0","G",540,"P","TRAPPIST-1e",27,"0",0,0,0,0,1765,"0"
"3075","Europa","0","B",123,"S","TRAPPIST-1e",39,"0",0,957,0,22,401,"1"
"3076","Europa","1","B",123,"S","55 Cancri e",32,"0",0,0,0,0,0,"1"
"3077","Europa","0","B",123,"S","TRAPPIST-1e",11,"0",0,0,0,0,0,"1"
"3078","Europa","1","B",123,"S","55 Cancri e",44,"0",0,0,0,0,0,"1"
"3079","Europa","1","B",123,"S","TRAPPIST-1e",36,"0",0,0,0,0,0,"1"
"3080","Earth","0","G",541,"P","TRAPPIST-1e",56,"0",0,335,532,15,26,"0"
"3081","Earth","1","G",542,"P","TRAPPIST-1e",42,"0",0,0,0,0,0,"1"
"3082","Europa","1","C",110,"P","55 Cancri e",40,"0",0,0,0,0,0,"1"
"3083","Europa","1","C",110,"P","55 Cancri e",53,"0",0,0,0,0,0,"1"
"3084","Mars","1","F",630,"S","TRAPPIST-1e",31,"0",0,0,0,0,0,"1"
"3085","Mars","1","F",630,"S","TRAPPIST-1e",14,"0",0,0,0,0,0,"1"
"3086","Earth","1","G",543,"P","PSO J318.5-22",31,"0",0,0,0,0,0,"1"
"3087","Earth","0","E",222,"S","TRAPPIST-1e",42,"0",0,0,1519,0,4,"0"
"3088","Earth","0","G",528,"S","TRAPPIST-1e",32,"0",0,0,0,0,772,"0"
"3089","Earth","0","F",691,"P","TRAPPIST-1e",34,"0",578,0,0,0,323,"0"
"3090","Earth","1","G",544,"P","TRAPPIST-1e",55,"0",0,0,0,0,0,"1"
"3091","Mars","0","F",692,"P","TRAPPIST-1e",42,"0",1633,0,29,4,102,"0"
"3092","Earth","0","F",631,"S","TRAPPIST-1e",40,"0",666,4,83,0,50,"1"
"3093","Mars","0","D",107,"S","55 Cancri e",48,"0",824,2,830,298,0,"0"
"3094","Mars","1","D",107,"S","TRAPPIST-1e",37,"0",0,0,0,0,0,"1"
"3095","Mars","1","D",107,"S","55 Cancri e",17,"0",0,0,0,0,0,"1"
"3096","Mars","1","F",693,"P","TRAPPIST-1e",60,"0",0,0,0,0,0,"1"
"3097","Europa","1","B",125,"S","55 Cancri e",19,"0",0,0,0,0,0,"1"
"3098","Europa","0","B",125,"S","TRAPPIST-1e",30,"0",0,180,90,7740,142,"0"
"3099","Europa","0","B",125,"S","TRAPPIST-1e",32,"0",0,0,7,3653,226,"0"
"3100","Earth","1","G",546,"P","PSO J318.5-22",28,"0",0,0,0,0,0,"1"
"3101","Earth","1","G",530,"S","TRAPPIST-1e",26,"0",0,0,0,0,0,"0"
"3102","Earth","1","G",531,"S","TRAPPIST-1e",24,"0",0,0,0,0,0,"1"
"3103","Earth","1","G",532,"S","55 Cancri e",47,"0",0,0,0,0,0,"0"
"3104","Earth","0","E",225,"S","TRAPPIST-1e",32,"0",180,25,584,0,0,"0"
"3105","Europa","1","C",111,"P","TRAPPIST-1e",73,"1",0,0,0,0,0,"1"
"3106","Earth","0","F",633,"S","TRAPPIST-1e",17,"0",3,2126,0,0,0,"1"
"3107","Earth","1","G",547,"P","PSO J318.5-22",47,"0",0,0,0,0,0,"0"
"3108","Europa","0","C",125,"S","TRAPPIST-1e",36,"0",0,216,191,12062,59,"0"
"3109","Europa","1","C",125,"S","55 Cancri e",13,"0",0,0,0,0,0,"1"
"3110","Europa","0","C",125,"S","TRAPPIST-1e",22,"0",0,5,0,12,6111,"0"
"3111","Europa","0","C",125,"S","TRAPPIST-1e",61,"0",0,4082,0,265,201,"1"
"3112","Europa","0","C",125,"S","55 Cancri e",19,"0",0,4494,0,11,3460,"1"
"3113","Europa","0","C",125,"S","TRAPPIST-1e",45,"0",0,1897,0,880,605,"1"
"3114","Earth","1","G",535,"S","PSO J318.5-22",18,"0",0,0,0,0,0,"0"
"3115","Earth","0","G",536,"S","TRAPPIST-1e",32,"0",0,810,0,0,2,"0"
"3116","Europa","0","A",30,"P","TRAPPIST-1e",52,"1",0,1429,0,1371,488,"1"
"3117","Mars","1","F",635,"S","TRAPPIST-1e",25,"0",0,0,0,0,0,"1"
"3118","Mars","1","F",635,"S","TRAPPIST-1e",9,"0",0,0,0,0,0,"1"
"3119","Mars","1","F",635,"S","TRAPPIST-1e",18,"0",0,0,0,0,0,"1"
"3120","Mars","0","D",108,"S","PSO J318.5-22",26,"0",717,0,84,0,0,"0"
"3121","Earth","0","E",205,"P","TRAPPIST-1e",20,"0",1,52,533,0,1022,"0"
